artists,name,year,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms,genres
Billie Eilish,bad guy,2019,91,0.32799999999999996,0.701,0.425,0.13,0.1,-10.965,0.375,0.562,135.128,194088,electropop pop
Travis Scott,HIGHEST IN THE ROOM,2019,91,0.0546,0.598,0.4270000000000001,5.83e-06,0.21,-8.764,0.0317,0.0605,76.469,175721,rap slap house
Melanie Martinez,Play Date,2015,91,0.612,0.68,0.7290000000000001,0.0,0.22399999999999998,-5.077,0.0475,0.446,123.97,179867,alt z dance pop electropop modern rock pop
Regard,Ride It,2019,90,0.177,0.88,0.7509999999999999,6.43e-05,0.106,-4.258,0.0874,0.884,117.948,157606,dance pop edm electro house pop dance pop edm slap house tropical house
Harry Styles,Watermelon Sugar,2019,90,0.122,0.5479999999999999,0.816,0.0,0.335,-4.209,0.0465,0.557,95.39,174000,pop post-teen pop
Billie Eilish,everything i wanted,2019,90,0.902,0.7040000000000001,0.225,0.657,0.106,-14.454,0.0994,0.243,120.006,245426,electropop pop
Billie Eilish Khalid,lovely (with Khalid),2018,89,0.934,0.35100000000000003,0.29600000000000004,0.0,0.095,-10.109,0.0333,0.12,115.28399999999999,200186,electropop pop
JP Saxe Julia Michaels,If the World Was Ending - feat. Julia Michaels,2019,89,0.866,0.46399999999999997,0.473,0.0,0.109,-10.086,0.129,0.604,75.801,208687,alt z canadian contemporary r&b electropop indie cafe pop pop post-teen pop
Juice WRLD,Lucid Dreams,2018,89,0.349,0.511,0.5660000000000001,0.0,0.34,-7.23,0.2,0.218,83.90299999999998,239836,chicago rap melodic rap
Black Eyed Peas J Balvin,RITMO (Bad Boys For Life),2019,88,0.0334,0.721,0.716,0.00084,0.237,-7.037000000000001,0.0657,0.667,104.994,221714,dance pop pop pop rap
MEDUZA Becky Hill Goodboys,Lose Control,2019,88,0.129,0.598,0.526,0.0,0.14,-8.658999999999999,0.0415,0.529,123.935,168387,dance pop edm pop dance pop house tropical house
Shawn Mendes Camila Cabello,Señorita,2019,88,0.037000000000000005,0.759,0.54,0.0,0.0945,-6.039,0.0287,0.75,116.947,190960,canadian pop dance pop pop post-teen pop viral pop
blackbear,hot girl bummer,2019,88,0.128,0.778,0.5589999999999999,0.0,0.39899999999999997,-7.109,0.0776,0.6779999999999999,129.989,185093,electropop modern rock pop pop rap
Harry Styles,Adore You,2019,88,0.0237,0.6759999999999999,0.7709999999999999,7.000000000000003e-06,0.102,-3.675,0.0483,0.569,99.04799999999999,207133,pop post-teen pop
Lewis Capaldi,Before You Go,2019,88,0.604,0.45899999999999996,0.575,0.0,0.0885,-4.8580000000000005,0.0573,0.183,111.881,215107,pop uk pop
Harry Styles,Falling,2019,87,0.8390000000000001,0.5670000000000001,0.267,1.46e-06,0.08900000000000001,-6.5020000000000024,0.0299,0.0592,110.01100000000001,240133,pop post-teen pop
Feid Justin Quiles,PORFA,2019,87,0.0948,0.843,0.5489999999999999,0.0,0.155,-8.017999999999999,0.16399999999999998,0.541,83.98200000000001,233000,colombian pop latin pop reggaeton reggaeton reggaeton colombiano reggaeton flow trap latino
Ariana Grande,7 rings,2019,87,0.5920000000000001,0.778,0.317,0.0,0.0881,-10.732000000000001,0.33399999999999996,0.327,140.048,178627,dance pop pop post-teen pop
Mustard Roddy Ricch,Ballin' (with Roddy Ricch),2019,87,0.392,0.809,0.545,0.0,0.151,-6.678,0.0735,0.244,97.008,180435,cali rap hip hop pop rap rap southern hip hop trap
Imagine Dragons,Believer,2017,87,0.0622,0.7759999999999999,0.78,0.0,0.081,-4.374,0.128,0.6659999999999999,124.949,204347,modern rock pop rock
Ava Max,Salt,2019,87,0.131,0.693,0.835,0.0,0.073,-3.242,0.0623,0.743,128.05700000000002,180283,dance pop pop
Billie Eilish,when the party's over,2019,87,0.978,0.3670000000000001,0.111,3.97e-05,0.0897,-14.084000000000001,0.0972,0.198,82.64200000000002,196077,electropop pop
XXXTENTACION,SAD!,2018,87,0.258,0.74,0.613,0.00372,0.12300000000000001,-4.88,0.145,0.473,75.023,166606,emo rap miami hip hop
Post Malone 21 Savage,rockstar (feat. 21 Savage),2018,87,0.124,0.585,0.52,7.01e-05,0.131,-6.136,0.0712,0.129,159.80100000000004,218147,dfw rap melodic rap rap
Dan Shay Justin Bieber,"10,000 Hours (with Justin Bieber)",2019,87,0.153,0.654,0.63,0.0,0.111,-4.644,0.0259,0.43,89.991,167693,contemporary country country pop
XXXTENTACION,Jocelyn Flores,2017,87,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0.242,0.4370000000000001,134.02100000000002,119133,emo rap miami hip hop
Roddy Ricch Mustard,High Fashion (feat. Mustard),2019,87,0.26899999999999996,0.831,0.499,0.0,0.3,-8.442,0.114,0.511,97.956,220487,melodic rap rap trap
Ali Gatie,It's You,2019,86,0.374,0.732,0.46299999999999997,0.0,0.19399999999999998,-6.972,0.0287,0.397,95.971,212607,canadian hip hop pop
Post Malone Swae Lee,Sunflower - Spider-Man: Into the Spider-Verse,2018,86,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,0.9129999999999999,89.911,158040,dfw rap melodic rap rap
SAINt JHN Imanbek,Roses - Imanbek Remix,2019,86,0.0149,0.784,0.721,0.00424,0.285,-5.4570000000000025,0.0506,0.895,121.96600000000001,176219,melodic rap pop rap rap slap house trap
Marshmello Bastille,Happier,2018,86,0.191,0.687,0.792,0.0,0.16699999999999998,-2.7489999999999997,0.0452,0.6709999999999999,100.015,214290,brostep edm pop pop dance progressive electro house
Rauw Alejandro Chencho Corleone,El Efecto,2019,86,0.406,0.8490000000000001,0.7809999999999999,0.0,0.0801,-4.635,0.159,0.893,84.041,217143,puerto rican pop trap latino
Alex Rose Rafa Pabön,Jangueo,2019,86,0.23800000000000002,0.851,0.688,1.93e-05,0.105,-4.038,0.0565,0.732,103.98200000000001,259600,latin reggaeton reggaeton flow trap latino
DaBaby,BOP,2019,86,0.18899999999999997,0.769,0.787,0.0,0.129,-3.909,0.3670000000000001,0.836,126.77,159715,north carolina hip hop rap
Dalex Lenny Tavárez Chencho Corleone Juhn Dímelo Flow,Hola - Remix,2019,86,0.47100000000000003,0.654,0.672,0.0,0.0781,-5.98,0.311,0.34299999999999997,181.857,249520,latin r&b en espanol reggaeton trap latino
Y2K bbno,Lalala,2019,86,0.18100000000000002,0.843,0.391,0.0,0.13699999999999998,-7.899,0.0845,0.496,129.972,160627,pop rap
Juice WRLD,Robbery,2019,86,0.32799999999999996,0.685,0.6920000000000001,0.0,0.153,-5.122000000000001,0.0457,0.578,159.966,240051,chicago rap melodic rap
Camila Cabello DaBaby,My Oh My (feat. DaBaby),2019,86,0.018000000000000002,0.7240000000000001,0.491,1.29e-05,0.0887,-6.024,0.0296,0.38299999999999995,105.046,170746,dance pop electropop pop post-teen pop
Ed Sheeran,Perfect,2017,86,0.163,0.599,0.44799999999999995,0.0,0.106,-6.312,0.0232,0.168,95.05,263400,pop uk pop
Harry Styles,Adore You,2019,86,0.0237,0.6759999999999999,0.7709999999999999,7.000000000000003e-06,0.102,-3.675,0.0483,0.569,99.04799999999999,207133,pop post-teen pop
Doja Cat Gucci Mane,Like That (feat. Gucci Mane),2019,86,0.24,0.879,0.499,0.0,0.0967,-6.027,0.18,0.405,106.04299999999999,163173,dance pop pop pop rap
24kGoldn,CITY OF ANGELS,2019,86,0.042,0.6859999999999999,0.541,0.0,0.0675,-4.993,0.0493,0.7240000000000001,120.08200000000001,112493,cali rap
Lady Gaga Bradley Cooper,Shallow,2018,86,0.371,0.5720000000000001,0.385,0.0,0.231,-6.362,0.0308,0.32299999999999995,95.79899999999999,215733,dance pop pop post-teen pop
Lil Tecca,Ransom,2019,86,0.0204,0.745,0.642,0.0,0.0658,-6.2570000000000014,0.287,0.226,179.97400000000005,131240,melodic rap rap trap
JACKBOYS Travis Scott Young Thug,OUT WEST (feat. Young Thug),2019,86,0.0104,0.802,0.591,0.0,0.196,-4.895,0.225,0.309,139.864,157712,rap trap
Dímelo Flow Arcangel Sech,Sigues Con El,2019,86,0.11,0.883,0.6679999999999999,0.000529,0.0734,-2.957,0.113,0.6759999999999999,87.97200000000002,226533,latin reggaeton reggaeton flow trap latino
Juice WRLD YoungBoy Never Broke Again,Bandit (with YoungBoy Never Broke Again),2019,86,0.0687,0.474,0.631,0.0,0.132,-5.8839999999999995,0.34299999999999997,0.425,180.051,189323,chicago rap melodic rap
Sam Fischer,This City,2019,86,0.731,0.602,0.377,0.0,0.0808,-6.212999999999999,0.0446,0.518,73.877,194853,australian pop dance pop indie cafe pop pop post-teen pop uk pop
Erik Eriksson White Noise Baby Sleep White Noise for Babies,Clean White Noise - Loopable with no fade,2017,86,0.7909999999999999,0.0,0.0034200000000000003,1.0,0.111,-28.46,0.0,0.0,0.0,90228,background music
Ariana Grande,"thank u, next",2019,85,0.22899999999999998,0.7170000000000001,0.653,0.0,0.10099999999999999,-5.6339999999999995,0.0658,0.41200000000000003,106.96600000000001,207320,dance pop pop post-teen pop
Post Malone,Better Now,2018,85,0.331,0.68,0.578,0.0,0.135,-5.803999999999999,0.04,0.341,145.03799999999995,231267,dfw rap melodic rap rap
Jonas Brothers,Sucker,2019,85,0.0427,0.8420000000000001,0.7340000000000001,0.0,0.106,-5.065,0.0588,0.9520000000000001,137.958,181027,boy band dance pop pop pop rock post-teen pop
Kina Snøw,Get You The Moon (feat. Snøw),2018,85,0.72,0.498,0.235,0.0,0.14400000000000002,-16.541,0.188,0.0895,118.917,179080,sad rap
J Balvin Bad Bunny,LA CANCIÓN,2019,85,0.152,0.754,0.6459999999999999,1.85e-05,0.10800000000000001,-5.795,0.317,0.429,176.08900000000003,242573,latin reggaeton reggaeton colombiano trap latino
Anuel AA Daddy Yankee KAROL G J Balvin Ozuna,China,2019,85,0.0846,0.7859999999999999,0.8079999999999999,0.00028900000000000003,0.0822,-3.702,0.0882,0.609,105.027,301714,latin reggaeton reggaeton flow trap boricua trap latino
PUBLIC,Make You Mine,2019,85,0.0128,0.606,0.799,0.0,0.15,-4.452,0.0261,0.638,103.014,232907,indie rockism
Lauv,I Like Me Better,2018,85,0.535,0.752,0.505,2.55e-06,0.10400000000000001,-7.621,0.253,0.419,91.97,197437,dance pop electropop pop post-teen pop
Travis Scott,BUTTERFLY EFFECT,2018,85,0.0531,0.763,0.628,0.0,0.114,-5.85,0.05,0.193,140.958,190557,rap slap house
Bad Bunny Tainy,Callaita,2019,85,0.6,0.61,0.624,2.12e-06,0.243,-4.773,0.309,0.244,176.169,250534,latin reggaeton trap latino
Tame Impala,The Less I Know The Better,2015,85,0.0115,0.64,0.74,0.00678,0.16699999999999998,-4.083,0.0284,0.785,116.87899999999999,216320,australian psych neo-psychedelic
Ava Max,Sweet but Psycho,2018,85,0.0691,0.7190000000000001,0.7040000000000001,0.0,0.166,-4.724,0.0476,0.628,133.002,187436,dance pop pop
Kygo Whitney Houston,Higher Love,2019,85,0.0154,0.693,0.6779999999999999,6.05e-06,0.10099999999999999,-7.159,0.0324,0.40399999999999997,103.95200000000001,228267,edm pop pop dance tropical house
John Legend,All of Me,2013,85,0.922,0.42200000000000004,0.264,0.0,0.132,-7.064,0.0322,0.331,119.93,269560,neo soul pop pop soul r&b urban contemporary
XXXTENTACION,Moonlight,2018,85,0.556,0.9209999999999999,0.537,0.00404,0.102,-5.723,0.0804,0.711,128.009,135090,emo rap miami hip hop
Rauw Alejandro Chencho Corleone KEVVO Bryant Myers Lyanno Dalex,El Efecto - Remix,2019,85,0.18,0.7709999999999999,0.769,1.57e-05,0.345,-3.5039999999999996,0.0694,0.9309999999999999,167.96900000000005,289899,puerto rican pop trap latino
Natalie Taylor,Surrender,2019,85,0.8,0.39,0.44799999999999995,0.182,0.107,-8.57,0.0276,0.077,144.89,183103,
Lewis Capaldi,Bruises,2019,85,0.946,0.736,0.308,0.0,0.18600000000000005,-7.83,0.0677,0.361,111.20200000000001,220492,pop uk pop
Ed Sheeran Justin Bieber,I Don't Care (with Justin Bieber),2019,85,0.0912,0.7979999999999999,0.675,0.0,0.0894,-5.041,0.0442,0.8420000000000001,101.956,219947,pop uk pop
MEDUZA Goodboys,Piece Of Your Heart,2019,85,0.0404,0.677,0.7440000000000001,0.00016,0.07400000000000001,-6.806,0.0295,0.631,124.08,152913,dance pop edm pop dance pop house tropical house
Alec Benjamin,Let Me Down Slowly,2018,85,0.74,0.652,0.557,0.0,0.124,-5.7139999999999995,0.0318,0.483,150.07299999999995,169354,alt z electropop pop
Sam Smith Normani,Dancing With A Stranger (with Normani),2019,85,0.45,0.741,0.52,1.97e-06,0.222,-7.513,0.0656,0.34700000000000003,102.99799999999999,171030,dance pop pop post-teen pop uk pop
Juice WRLD,All Girls Are The Same,2018,85,0.0769,0.6709999999999999,0.529,0.000335,0.0856,-7.226,0.307,0.203,161.989,165820,chicago rap melodic rap
Lil Nas X Billy Ray Cyrus,Old Town Road - Remix,2019,85,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,0.639,136.041,157067,lgbtq+ hip hop pop rap
Ed Sheeran,Shape of You,2017,85,0.581,0.825,0.652,0.0,0.0931,-3.1830000000000003,0.0802,0.9309999999999999,95.977,233713,pop uk pop
Drake Rick Ross,Money In The Grave (Drake ft. Rick Ross),2019,85,0.10099999999999999,0.831,0.502,0.0,0.122,-4.045,0.046,0.10099999999999999,100.541,205427,canadian hip hop canadian pop hip hop pop rap rap toronto rap
Rauw Alejandro Farruko,Fantasias,2019,85,0.14300000000000002,0.879,0.703,0.0,0.0569,-4.218999999999999,0.0701,0.7879999999999999,94.00399999999999,199711,puerto rican pop trap latino
YNW Melly,Suicidal,2019,84,0.33399999999999996,0.735,0.369,0.0,0.126,-9.682,0.0688,0.235,140.004,222997,melodic rap trap
BROCKHAMPTON,SUGAR,2019,84,0.449,0.45299999999999996,0.5379999999999999,0.0,0.19,-8.212,0.0638,0.516,122.973,204533,boy band hip hop rap
Halsey,Without Me,2018,84,0.297,0.752,0.488,9.11e-06,0.0936,-7.05,0.0705,0.5329999999999999,136.041,201661,dance pop electropop etherpop indie poptimism pop post-teen pop
Pop Smoke,Dior,2019,84,0.212,0.5479999999999999,0.805,0.000389,0.408,-5.732,0.35100000000000003,0.648,142.094,216387,brooklyn drill
Panic At The Disco,High Hopes,2018,84,0.193,0.579,0.904,0.0,0.064,-2.7289999999999996,0.0618,0.6809999999999999,82.014,190947,baroque pop emo modern rock
The Chainsmokers ILLENIUM Lennon Stella,Takeaway,2019,84,0.126,0.528,0.511,0.0,0.10099999999999999,-8.144,0.0324,0.35100000000000003,100.1,209880,dance pop edm electropop pop pop dance tropical house
Alan Walker Ava Max,"Alone, Pt. II",2019,84,0.536,0.67,0.6679999999999999,0.0,0.133,-4.306,0.0422,0.608,88.03299999999999,179053,electro house pop dance
Drake,God's Plan,2018,84,0.0332,0.754,0.449,8.290000000000001e-05,0.552,-9.211,0.109,0.35700000000000004,77.169,198973,canadian hip hop canadian pop hip hop pop rap rap toronto rap
Ed Sheeran Khalid,Beautiful People (feat. Khalid),2019,84,0.124,0.64,0.648,0.0,0.0802,-8.113,0.187,0.5479999999999999,92.977,197867,pop uk pop
Ashe,Moral of the Story,2019,84,0.5870000000000001,0.5720000000000001,0.406,4.48e-06,0.102,-8.624,0.0427,0.265,119.81200000000001,201084,alt z electropop indie pop pop post-teen pop
Harry Styles,Watermelon Sugar,2019,84,0.122,0.5479999999999999,0.816,0.0,0.335,-4.209,0.0465,0.557,95.39,174000,pop post-teen pop
Harry Styles,Lights Up,2019,84,0.0392,0.575,0.621,0.0045,0.141,-8.165,0.032,0.27,101.98700000000001,172213,pop post-teen pop
Lewis Capaldi,Before You Go,2019,84,0.604,0.45899999999999996,0.575,0.0,0.0885,-4.8580000000000005,0.0573,0.183,111.881,215107,pop uk pop
Katy Perry,Never Really Over,2019,84,0.19399999999999998,0.77,0.882,0.0,0.316,-4.792,0.0602,0.385,99.991,223523,dance pop pop post-teen pop
Sam Smith,How Do You Sleep?,2019,84,0.153,0.47700000000000004,0.682,0.0,0.0763,-4.931,0.0925,0.345,110.56700000000001,202205,dance pop pop post-teen pop uk pop
XXXTENTACION,changes,2018,84,0.883,0.669,0.308,0.0,0.0984,-10.068,0.028999999999999998,0.52,64.934,121887,emo rap miami hip hop
Joji,SLOW DANCING IN THE DARK,2018,84,0.544,0.515,0.479,0.00598,0.191,-7.4579999999999975,0.0261,0.284,88.964,209274,alternative r&b viral pop
Imagine Dragons,Thunder,2017,84,0.00671,0.605,0.8220000000000001,0.134,0.147,-4.833,0.0438,0.28800000000000003,167.997,187147,modern rock pop rock
Ellie Goulding Juice WRLD,Hate Me (with Juice WRLD),2019,84,0.10800000000000001,0.657,0.768,0.0,0.14400000000000002,-4.628,0.0507,0.759,75.025,186223,dance pop edm electropop indietronica metropopolis pop post-teen pop tropical house uk pop
The Weeknd Daft Punk,Starboy,2016,84,0.141,0.679,0.5870000000000001,6.35e-06,0.13699999999999998,-7.015,0.276,0.486,186.003,230453,canadian contemporary r&b canadian pop pop
Avicii,Wake Me Up,2013,84,0.0038,0.532,0.7829999999999999,0.0012,0.161,-5.697,0.0523,0.643,124.08,247427,dance pop edm pop pop dance
James Arthur,Say You Won't Let Go,2016,84,0.695,0.358,0.557,0.0,0.0902,-7.398,0.059000000000000004,0.494,85.04299999999998,211467,pop post-teen pop talent show uk pop
Calvin Harris Dua Lipa,One Kiss (with Dua Lipa),2018,84,0.037000000000000005,0.7909999999999999,0.862,2.1899999999999997e-05,0.0814,-3.24,0.11,0.5920000000000001,123.994,214847,dance pop edm electro house house pop pop dance progressive house uk dance
The Chainsmokers Halsey,Closer,2016,84,0.414,0.748,0.524,0.0,0.111,-5.599,0.0338,0.6609999999999999,95.01,244960,dance pop edm electropop pop pop dance tropical house
Tones And I,Dance Monkey,2019,84,0.6920000000000001,0.8240000000000001,0.588,0.00010400000000000001,0.149,-6.4,0.0924,0.513,98.027,209438,australian pop pop
Travis Scott,STARGAZING,2018,84,0.009470000000000001,0.48700000000000004,0.789,4.05e-06,0.18899999999999997,-3.69,0.044000000000000004,0.0564,150.007,270715,rap slap house
XXXTENTACION Trippie Redd,Fuck Love (feat. Trippie Redd),2017,84,0.0172,0.797,0.5329999999999999,0.000152,0.10300000000000001,-9.74,0.0412,0.32899999999999996,131.036,146520,emo rap miami hip hop
Kina Adriana Proenza,Can We Kiss Forever?,2018,84,0.894,0.522,0.128,0.026000000000000002,0.0941,-18.717,0.0357,0.124,109.986,187932,sad rap
Lil Uzi Vert,XO Tour Llif3,2017,84,0.00264,0.732,0.75,0.0,0.109,-6.3660000000000005,0.231,0.401,155.096,182707,melodic rap philly rap rap trap
5 Seconds of Summer,Youngblood,2018,83,0.0169,0.596,0.8540000000000001,0.0,0.124,-5.114,0.46299999999999997,0.152,120.274,203418,boy band dance pop electropop pop post-teen pop
The Chainsmokers Coldplay,Something Just Like This,2017,83,0.0498,0.617,0.635,1.4400000000000001e-05,0.16399999999999998,-6.769,0.0317,0.446,103.01899999999999,247160,dance pop edm electropop pop pop dance tropical house
YNW Melly,Murder On My Mind,2018,83,0.145,0.759,0.73,3.06e-06,0.11,-7.985,0.0516,0.74,115.007,268434,melodic rap trap
Taylor Swift,You Need To Calm Down,2019,83,0.009290000000000001,0.7709999999999999,0.6709999999999999,0.0,0.0637,-5.617000000000001,0.0553,0.7140000000000001,85.02600000000002,171360,pop post-teen pop
Ed Sheeran,Photograph,2014,83,0.607,0.614,0.379,0.00046399999999999995,0.0986,-10.48,0.0476,0.201,107.98899999999999,258987,pop uk pop
Tory Lanez Chris Brown,The Take (feat. Chris Brown),2019,83,0.0511,0.46399999999999997,0.547,0.0,0.155,-8.137,0.33899999999999997,0.423,67.003,221492,canadian hip hop canadian trap hip hop melodic rap pop rap r&b rap toronto rap trap
J Cole,MIDDLE CHILD,2019,83,0.149,0.8370000000000001,0.364,0.0,0.271,-11.713,0.276,0.46299999999999997,123.984,213594,conscious hip hop north carolina hip hop rap
The Chainsmokers Bebe Rexha,Call You Mine,2019,83,0.204,0.585,0.696,0.0,0.344,-5.6,0.0307,0.522,104.01,217640,dance pop edm electropop pop pop dance tropical house
Lil Peep,Star Shopping,2019,83,0.0967,0.585,0.47100000000000003,0.0184,0.115,-9.934,0.0616,0.32299999999999995,93.09899999999999,142000,emo rap lgbtq+ hip hop
Dominic Fike,3 Nights,2018,83,0.223,0.815,0.518,0.0,0.10400000000000001,-6.593999999999999,0.0897,0.877,151.891,177667,alternative pop rock pop pop rap
A Boogie Wit da Hoodie 6ix9ine,Swervin (feat. 6ix9ine),2018,83,0.0153,0.581,0.662,0.0,0.111,-5.239,0.303,0.434,93.023,189487,melodic rap pop rap rap trap
Bazzi,I.F.L.Y.,2019,83,0.379,0.812,0.519,0.0,0.13,-4.823,0.0385,0.5539999999999999,104.954,165714,dance pop electropop pop pop rap post-teen pop
